Date,Spread,ZScore,LongEntry,ShortEntry,Exit,Signal
2024-03-01,7.104915452884214,0.1355017008311532,False,False,True,0.0
2024-03-04,7.091089963972848,0.1285326842791164,False,False,True,0.0
2024-03-05,7.628823104844358,0.3995879202521204,False,False,True,0.0
2024-03-06,8.10532861325224,0.6397801330932428,False,False,False,
2024-03-07,8.461934286103315,0.8195344153889226,False,False,False,
2024-03-08,8.654481380951111,0.9165916623075328,False,False,False,
2024-03-11,8.444945394368531,0.8109708218364995,False,False,False,
2024-03-12,8.033489219989633,0.6035680378866981,False,False,False,
2024-03-13,7.724543947056631,0.4478379415011959,False,False,True,0.0
2024-03-14,8.336886418160091,0.7565015152810035,False,False,False,
2024-03-15,8.528779523979054,0.8532291058383803,False,False,False,
2024-03-18,8.382265667731986,0.7793758413473725,False,False,False,
2024-03-19,8.227342188863801,0.7012835369483611,False,False,False,
2024-03-20,7.861207968041171,0.5167261978525662,False,False,False,
2024-03-21,7.602073549878796,0.3861042675213028,False,False,True,0.0
2024-03-22,7.689423342513535,0.4301346923830277,False,False,True,0.0
2024-03-25,7.815905148223962,0.4938903977456684,False,False,True,0.0
2024-03-26,7.066072532417934,0.1159221432911356,False,False,True,0.0
2024-03-27,7.393121517950021,0.2807777811721453,False,False,True,0.0
2024-03-28,7.514617678580564,0.3420203715695907,False,False,True,0.0
2024-03-29,7.514617678580564,0.3420203715695907,False,False,True,0.0
2024-04-01,7.672322388359504,0.4215146115078337,False,False,True,0.0
2024-04-02,7.447876870668765,0.3083783211498559,False,False,True,0.0
2024-04-03,7.43168810730549,0.3002180484420371,False,False,True,0.0
2024-04-04,7.500438438772022,0.3348730397425193,False,False,True,0.0
2024-04-05,6.951687888156641,0.05826425616206,False,False,True,0.0
2024-04-08,7.353657127923526,0.2608849593649836,False,False,True,0.0
2024-04-09,7.283061525433055,0.2252998219849475,False,False,True,0.0
2024-04-10,6.828403749456996,-0.00387960064543,False,False,True,0.0
2024-04-11,6.733072286888827,-0.0519333472309338,False,False,True,0.0
2024-04-12,6.609115764893033,-0.1144161324011177,False,False,True,0.0
2024-04-15,6.706399458061085,-0.0653783246043829,False,False,True,0.0
2024-04-16,6.856951501278232,0.0105104694809207,False,False,True,0.0
2024-04-17,7.080759909113411,0.1233256117654139,False,False,True,0.0
2024-04-18,7.299765177226106,0.233719634591324,False,False,True,0.0
2024-04-19,7.052162496792633,0.1089105092625946,False,False,True,0.0
2024-04-22,6.963001834844434,0.0639672791973807,False,False,True,0.0
2024-04-23,7.302199650248667,0.2349467798227499,False,False,True,0.0
2024-04-24,7.279607911226151,0.2235589580830221,False,False,True,0.0
2024-04-25,7.404725813544402,0.2866271604302987,False,False,True,0.0
2024-04-26,7.197839720273521,0.182342052132554,False,False,True,0.0
